"id";"SupportingDocURL";"SupportingDocName";"PageURL";"SupportingMaterialDescription";"MeetingIDValue";"ItemID";"FileID"
"834";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=43395";"MULTI YEAR RATE BUDGETS - RESPONSE TO COMMITTEE DI - 01 - FINAL-Multi Year Rate Budget.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112772";"MULTI YEAR RATE BUDGETS - RESPONSE TO COMMITTEE DIRECTION";"2495";"112772";"43395"
"835";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=43396";"2011 DRINKING WATER QUALITY MANAGEMENT SYSTEM ANNU - Report Cover Page - 02 - ACS2012-COS-ESD-0007 - DWQMS Management Review Report_Final[1].docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112773";"2011 DRINKING WATER QUALITY MANAGEMENT SYSTEM ANNUAL REPORT";"2495";"112773";"43396"
"836";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=43397";"2011 DRINKING WATER QUALITY MANAGEMENT SYSTEM ANNU - 02 - ACS2012-COS-ESD-0007 - DWQMS Management Review Report_Final[1].docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112773";"2011 DRINKING WATER QUALITY MANAGEMENT SYSTEM ANNUAL REPORT";"2495";"112773";"43397"
"837";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=43398";"2011 DRINKING WATER QUALITY MANAGEMENT SYSTEM ANNU - 02 - ACS2012-COS-ESD-0007 - DWQMS Management Review Report_Final[1]FRENCH.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112773";"2011 DRINKING WATER QUALITY MANAGEMENT SYSTEM ANNUAL REPORT";"2495";"112773";"43398"
"838";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=43403";"PROPERTY ACQUISITION – SOUTH NEPEAN WOODS PARK AND - Report Cover Page 03 - ACS2012-PAI-REP-0032 Property Acquisition - South Nepean Woods.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112782";"PROPERTY ACQUISITION – SOUTH NEPEAN WOODS PARK AND RIDE LOT, SOUTH NEPEAN DEVELOPMENT CORPORATION";"2495";"112782";"43403"
"839";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=43404";"PROPERTY ACQUISITION – SOUTH NEPEAN WOODS PARK AND - 03 - ACS2012-PAI-REP-0032 Property Acquisition South Nepean Woods.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112782";"PROPERTY ACQUISITION – SOUTH NEPEAN WOODS PARK AND RIDE LOT, SOUTH NEPEAN DEVELOPMENT CORPORATION";"2495";"112782";"43404"
"840";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=40480";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT  - ACS2012-CMR-OTC-0015-TRANSMITTAL REPORT FOR 2013 DRAFT OPERATING AND CAPITAL BUDGET-TRANSIT COMMISSION.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112849";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT COMMISSION";"2236";"112849";"40480"
"841";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=40481";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT  - EN-ACS2012-CMR-FIN-0045 - 2013 Budget Transmital Report.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112849";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT COMMISSION";"2236";"112849";"40481"
"842";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=40482";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT  - FR-ACS2012-CMR-FIN-0045 -2013 Budget Transmital Report.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112849";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT COMMISSION";"2236";"112849";"40482"
"843";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=40483";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT  - 2013 Transit Draft Budget Book.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112849";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT COMMISSION";"2236";"112849";"40483"
"844";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=40484";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT  - Transit Services Budget 2013 October 24.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112849";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT COMMISSION";"2236";"112849";"40484"
"845";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=40485";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT  - Transit Services Budget 2013 October 24_FR.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112849";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSIT COMMISSION";"2236";"112849";"40485"
"846";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22141";"Minutes 25 - 4 October 2012 - englishminutes25.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114093";"Minutes 25 - 4 October 2012";"2267";"114093";"22141"
"847";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22142";"ARA 02-12 - Negotiations with the National Capital - ARAC Inquiry 02-12 - NCC Lands.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114094";"ARA 02-12 - Negotiations with the National Capital Commission to add additional area to the community centre lands on Eighth Line Road in Carlsbad Springs";"2267";"114094";"22142"
"848";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22143";"ARA 03 -12 - Wild parsnips and other noxious weeds - ARAC Inquiry 03-12 - Noxious Weeds.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114095";"ARA 03 -12 - Wild parsnips and other noxious weeds in rural areas ";"2267";"114095";"22143"
"849";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22144";"STATUS UPDATE - AGRICULTURE AND RURAL AFFAIRS COMM - STATUS UPDATE - AGRICULTURE AND RURAL AFFAIRS COMMITTEE INQUIRIES AND MOTIONS - FOR THE PERIOD ENDING 25 OCTOBER 2012.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113938";"STATUS UPDATE - AGRICULTURE AND RURAL AFFAIRS COMMITTEE INQUIRIES AND MOTIONS - FOR THE PERIOD ENDING 25 OCTOBER 2012";"2267";"113938";"22144"
"850";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22145";"STATUS UPDATE - AGRICULTURE AND RURAL AFFAIRS COMM - Motions & Directions Log.xls";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113938";"STATUS UPDATE - AGRICULTURE AND RURAL AFFAIRS COMMITTEE INQUIRIES AND MOTIONS - FOR THE PERIOD ENDING 25 OCTOBER 2012";"2267";"113938";"22145"
"851";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22146";"ZONING - 6000 MARY ANNE DRIVE - Zoning - 6000 Mary Anne Drive.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113920";"ZONING - 6000 MARY ANNE DRIVE

";"2267";"113920";"22146"
"852";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22147";"ZONING - 6000 MARY ANNE DRIVE - ARAC item 2 Nov 1, 2012.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113920";"ZONING - 6000 MARY ANNE DRIVE

";"2267";"113920";"22147"
"853";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22148";"ZONING – 5699, 5700 AND 5710 LONGSHADOW STREET - Zoning - 5699, 5700 and 5710 Longshadow Street.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113927";"ZONING – 5699, 5700 AND 5710 LONGSHADOW STREET";"2267";"113927";"22148"
"854";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22149";"ZONING – 5699, 5700 AND 5710 LONGSHADOW STREET - 5699 5710 Longshadow Road.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113927";"ZONING – 5699, 5700 AND 5710 LONGSHADOW STREET";"2267";"113927";"22149"
"855";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22150";"ZONING – 3281 DUNROBIN ROAD - Zoning By-law Amendment3281 Dunrobin Road.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113917";"ZONING – 3281 DUNROBIN ROAD";"2267";"113917";"22150"
"856";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22151";"ZONING – 3281 DUNROBIN ROAD - 3281 Dunrobin Road Presentation.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113917";"ZONING – 3281 DUNROBIN ROAD";"2267";"113917";"22151"
"857";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22152";"ZONING – 2374 DONALD B. MUNRO DRIVE - Zoning - 2374 Donald B. Munro Drive.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113922";"ZONING – 2374 DONALD B. MUNRO DRIVE";"2267";"113922";"22152"
"858";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22153";"ZONING – 2374 DONALD B. MUNRO DRIVE - 2374 Donald B. Munro Presentation.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113922";"ZONING – 2374 DONALD B. MUNRO DRIVE";"2267";"113922";"22153"
"859";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22154";"OFFICIAL PLAN AMENDMENT - 471 SANGEET PLACE - Official Plan - 471 Sangeet Drive.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113931";"OFFICIAL PLAN AMENDMENT - 471 SANGEET PLACE";"2267";"113931";"22154"
"860";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22155";"OFFICIAL PLAN AMENDMENT - 471 SANGEET PLACE - Official Plan Amendment - 471 Sangeet.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113931";"OFFICIAL PLAN AMENDMENT - 471 SANGEET PLACE";"2267";"113931";"22155"
"861";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22158";"DAVID ADAMS MUNICIPAL DRAIN - REPORT ON STATUS OF  - David Adams Municipal Drain - Court of Revision - Ontario Drainage Tribunal Appeal Decision.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113936";"DAVID ADAMS MUNICIPAL DRAIN - REPORT ON STATUS OF DRAINAGE WORKS PURSUANT TO THE DECISIONS OF THE COURT OF REVISION AND AGRICULTURE, FOOD AND RURAL AFFAIRS APPEAL TRIBUNAL";"2267";"113936";"22158"
"862";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22159";"DAVID ADAMS MUNICIPAL DRAIN - REPORT ON STATUS OF  - Doc 1 - Decision David Adams Drain Final.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113936";"DAVID ADAMS MUNICIPAL DRAIN - REPORT ON STATUS OF DRAINAGE WORKS PURSUANT TO THE DECISIONS OF THE COURT OF REVISION AND AGRICULTURE, FOOD AND RURAL AFFAIRS APPEAL TRIBUNAL";"2267";"113936";"22159"
"863";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22161";"LICENSE OF OCCUPATION MOHR’S LANDING/QUYON PORT AU - License of Occupation, Quyon/Mohn Port Authority.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113925";"LICENSE OF OCCUPATION MOHR’S LANDING/QUYON PORT AUTHORITY";"2267";"113925";"22161"
"864";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=26927";"Minutes 26 of Thursday, 18 October 2012 - draftminutes26.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=121030";"Minutes 26 of Thursday, 18 October 2012";"2397";"121030";"26927"
"865";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=26928";"APPLICATION FOR NEW CONSTRUCTION AT 116 YORK STREE - ACS2012-PAI-PGM-0242.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=121033";"APPLICATION FOR NEW CONSTRUCTION AT 116 YORK STREET, A PROPERTY DESIGNATED UNDER PART V OF THE ONTARIO HERITAGE ACT AND LOCATED IN THE BYWARD MARKET HERITAGE CONSERVATION DISTRICT";"2397";"121033";"26928"
"866";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31988";"Minutes 25 - Finance and Economic Development Comm - englishminutes25.doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114285";"Minutes 25 - Finance and Economic Development Committee meeting of 2 October 2012";"2150";"114285";"31988"
"867";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31989";"Minutes 25 - Finance and Economic Development Comm - frenchminutes25.doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114285";"Minutes 25 - Finance and Economic Development Committee meeting of 2 October 2012";"2150";"114285";"31989"
"868";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31990";"Reponse to Inquiry - CC 11-12:  Clothing Donation  - Primary-Reponse to Inquiry - CC 11-12:  Clothing Donation Boxes.doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114145";"Reponse to Inquiry - CC 11-12:  Clothing Donation Boxes";"2150";"114145";"31990"
"869";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31991";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE  - Primary-2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE AND ECONOMIC DEVELOPMENT COMMITTEE.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114085";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE AND ECONOMIC DEVELOPMENT COMMITTEE";"2150";"114085";"31991"
"870";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31992";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE  - 01a - Treasurer rpt ACS2012-CMR-FIN-0045 ENG 2013.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114085";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE AND ECONOMIC DEVELOPMENT COMMITTEE";"2150";"114085";"31992"
"871";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31993";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE  - 01a - Treasurer rpt ACS2012-CMR-FIN-0045 fre 2013.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114085";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE AND ECONOMIC DEVELOPMENT COMMITTEE";"2150";"114085";"31993"
"872";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31994";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE  - 01ai - Doc 1 - Budget Summaries.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114085";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE AND ECONOMIC DEVELOPMENT COMMITTEE";"2150";"114085";"31994"
"873";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31995";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE  - 01aii - Doc 2 - Capital Transmittal.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114085";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE AND ECONOMIC DEVELOPMENT COMMITTEE";"2150";"114085";"31995"
"874";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31996";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE  - 01aiii - Doc 3   Tax Supported SI Listing.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114085";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE AND ECONOMIC DEVELOPMENT COMMITTEE";"2150";"114085";"31996"
"875";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31997";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE  - 01b - FEDC Budget Book.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114085";"2013 DRAFT OPERATING AND CAPITAL BUDGET – FINANCE AND ECONOMIC DEVELOPMENT COMMITTEE";"2150";"114085";"31997"
"876";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=31998";"SERVICEOTTAWA UPDATE – INFORMATION SUPPLEMENTAL TO - Primary-SERVICEOTTAWA UPDATE – INFORMATION SUPPLEMENTAL TO THE 2013 BUDGET ESTIMATES.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=110743";"SERVICEOTTAWA UPDATE – INFORMATION SUPPLEMENTAL TO THE 2013 BUDGET PROCESS";"2150";"110743";"31998"
"877";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32001";"COMPREHENSIVE LEGAL SERVICES REPORT FOR THE PERIOD - Primary-Comprehensive Legal Services Report for the Period July 1st to September 30th, 2012.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=111723";"COMPREHENSIVE LEGAL SERVICES REPORT FOR THE PERIOD JULY 1ST TO SEPTEMBER 30TH, 2012";"2150";"111723";"32001"
"878";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32002";"EXECUTION OF A MUNICIPAL CONTRIBUTION AGREEMENT WI - Primary-Execution of a Municipal Contribution Agreement with the Ontario Lottery and Gaming Corporation (OLG).docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114131";"EXECUTION OF A MUNICIPAL CONTRIBUTION AGREEMENT WITH THE ONTARIO LOTTERY AND GAMING CORPORATION (OLG)";"2150";"114131";"32002"
"879";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32003";"EXECUTION OF A MUNICIPAL CONTRIBUTION AGREEMENT WI - Municipal Contribution Agreement.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114131";"EXECUTION OF A MUNICIPAL CONTRIBUTION AGREEMENT WITH THE ONTARIO LOTTERY AND GAMING CORPORATION (OLG)";"2150";"114131";"32003"
"880";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32004";"ENHANCED RISK MANAGEMENT - Primary-Enhanced Risk Management Report.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=113914";"ENHANCED RISK MANAGEMENT ";"2150";"113914";"32004"
"881";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32005";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN  -  Economic Development Strategy Implementation.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114334";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN UPDATE";"2150";"114334";"32005"
"882";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32006";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN  - Economic Development Strategy Implementation - doc 1.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114334";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN UPDATE";"2150";"114334";"32006"
"883";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32007";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN  - Economic Development Strategy Implementation - doc 2.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114334";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN UPDATE";"2150";"114334";"32007"
"884";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32008";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN  - Economic Development Strategy Implementation - doc 3.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114334";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN UPDATE";"2150";"114334";"32008"
"885";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32009";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN  - Economic Development Strategy Implementation - doc 4.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114334";"ECONOMIC DEVELOPMENT STRATEGY IMPLEMENTATION PLAN UPDATE";"2150";"114334";"32009"
"886";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32010";"OTTAWA ACCESSIBILITY DESIGN STANDARDS - 08 - BE report October 30.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112314";"OTTAWA ACCESSIBILITY DESIGN STANDARDS";"2150";"112314";"32010"
"887";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32011";"OTTAWA ACCESSIBILITY DESIGN STANDARDS - Document 1 - AODA Standards.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112314";"OTTAWA ACCESSIBILITY DESIGN STANDARDS";"2150";"112314";"32011"
"888";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32012";"OTTAWA SENS FOUNDATION - COMMUNITY RINK PROGRAM - Primary-SENS FOUNDATION - COMMUNITY RINK PROGRAM.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=112946";"OTTAWA SENS FOUNDATION - COMMUNITY RINK PROGRAM";"2150";"112946";"32012"
"889";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32013";"DECLARATION OF SURPLUS – 1949 QUEENSDALE AVENUE AN - Primary-Declaration of surplus – 1949 Queensdale Avenue and 3886 Autumnwood Street.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=111299";"DECLARATION OF SURPLUS – 1949 QUEENSDALE AVENUE AND 3886 AUTUMNWOOD STREET";"2150";"111299";"32013"
"890";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=32014";"SALE OF LAND – PART OF RICHARDSON SIDE ROAD - Primary-Sale of Land - Part of (Closed) Richardson Side Road.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=111361";"SALE OF LAND – PART OF RICHARDSON SIDE ROAD
";"2150";"111361";"32014"
"891";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22376";"Minutes 22 - 3 October 2012 - englishminutes22.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114387";"Minutes 22 - 3 October 2012";"2178";"114387";"22376"
"892";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22377";"Minutes 22 - 3 October 2012 - frenchminutes22.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114387";"Minutes 22 - 3 October 2012";"2178";"114387";"22377"
"893";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22378";"TRC 08-12 - Interprovincial Crossings - TRC 08-12 - Fleury - Interprovincial Crossings.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114388";"TRC 08-12 - Interprovincial Crossings";"2178";"114388";"22378"
"894";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22379";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPOR - Primary-2013 Draft Operating and Capital Budget - Transportation Committee.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114088";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPORTATION COMMITTEE";"2178";"114088";"22379"
"895";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22380";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPOR - Transmittal Report - English.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114088";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPORTATION COMMITTEE";"2178";"114088";"22380"
"896";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22381";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPOR - City Treasurer Report Doc 2.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114088";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPORTATION COMMITTEE";"2178";"114088";"22381"
"897";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22382";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPOR - City Treasurer Report Doc 3.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114088";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPORTATION COMMITTEE";"2178";"114088";"22382"
"898";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22383";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPOR - City Treasurer Report Doc 1.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114088";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPORTATION COMMITTEE";"2178";"114088";"22383"
"899";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=22384";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPOR - Transmittal Report - French.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114088";"2013 DRAFT OPERATING AND CAPITAL BUDGET – TRANSPORTATION COMMITTEE";"2178";"114088";"22384"
